ONS_ID,name,value,value_rounded
3108,crime_property_total_per_1000pop_plus_50m_buffer,18.04745235,18.05
3109,crime_property_total_per_1000pop_plus_50m_buffer,23.33273414,23.33
3110,crime_property_total_per_1000pop_plus_50m_buffer,6.602768903,6.6
3111,crime_property_total_per_1000pop_plus_50m_buffer,82.03906622,82.04
3112,crime_property_total_per_1000pop_plus_50m_buffer,151.3993174,151.4
3113,crime_property_total_per_1000pop_plus_50m_buffer,13.52313167,13.52
3114,crime_property_total_per_1000pop_plus_50m_buffer,35.10054845,35.1
3115,crime_property_total_per_1000pop_plus_50m_buffer,62.31555051,62.32
3116,crime_property_total_per_1000pop_plus_50m_buffer,69.78827362,69.79
3117,crime_property_total_per_1000pop_plus_50m_buffer,36.3079615,36.31
0,crime_other_total_per_1000pop_plus_50m_buffer,6.094618435,6.09
3001,crime_other_total_per_1000pop_plus_50m_buffer,57.14285714,57.14
3002,crime_other_total_per_1000pop_plus_50m_buffer,1.93174501,1.93
3003,crime_other_total_per_1000pop_plus_50m_buffer,2.928870293,2.93
3004,crime_other_total_per_1000pop_plus_50m_buffer,6.455777921,6.46
3005,crime_other_total_per_1000pop_plus_50m_buffer,1.347305389,1.35
3006,crime_other_total_per_1000pop_plus_50m_buffer,0,0
3007,crime_other_total_per_1000pop_plus_50m_buffer,3.0651341,3.07
3008,crime_other_total_per_1000pop_plus_50m_buffer,2.771362587,2.77
3009,crime_other_total_per_1000pop_plus_50m_buffer,6.760098928,6.76
3010,crime_other_total_per_1000pop_plus_50m_buffer,6.420351302,6.42
3011,crime_other_total_per_1000pop_plus_50m_buffer,1.533406353,1.53
3012,crime_other_total_per_1000pop_plus_50m_buffer,1.637426901,1.64
3013,crime_other_total_per_1000pop_plus_50m_buffer,1.651073198,1.65
3014,crime_other_total_per_1000pop_plus_50m_buffer,0.696999032,0.7
3015,crime_other_total_per_1000pop_plus_50m_buffer,4.317386231,4.32
3016,crime_other_total_per_1000pop_plus_50m_buffer,0.901771337,0.9
3017,crime_other_total_per_1000pop_plus_50m_buffer,1.614142967,1.61
3018,crime_other_total_per_1000pop_plus_50m_buffer,1.696969697,1.7
3019,crime_other_total_per_1000pop_plus_50m_buffer,600,600
3020,crime_other_total_per_1000pop_plus_50m_buffer,5.035747591,5.04
3021,crime_other_total_per_1000pop_plus_50m_buffer,0.467653936,0.47
3022,crime_other_total_per_1000pop_plus_50m_buffer,6.299952985,6.3
3023,crime_other_total_per_1000pop_plus_50m_buffer,1.61987041,1.62
3024,crime_other_total_per_1000pop_plus_50m_buffer,103.323926,103.32
3025,crime_other_total_per_1000pop_plus_50m_buffer,0.933389902,0.93
3026,crime_other_total_per_1000pop_plus_50m_buffer,0.831889081,0.83
3027,crime_other_total_per_1000pop_plus_50m_buffer,0.745341615,0.75
3028,crime_other_total_per_1000pop_plus_50m_buffer,4.514672686,4.51
3029,crime_other_total_per_1000pop_plus_50m_buffer,2.951388889,2.95
3030,crime_other_total_per_1000pop_plus_50m_buffer,400,400
3031,crime_other_total_per_1000pop_plus_50m_buffer,0.873362445,0.87
3032,crime_other_total_per_1000pop_plus_50m_buffer,1.218686527,1.22
3033,crime_other_total_per_1000pop_plus_50m_buffer,1.312335958,1.31
3034,crime_other_total_per_1000pop_plus_50m_buffer,3.196347032,3.2
3035,crime_other_total_per_1000pop_plus_50m_buffer,1.806140879,1.81
3036,crime_other_total_per_1000pop_plus_50m_buffer,0.76142132,0.76
3037,crime_other_total_per_1000pop_plus_50m_buffer,1.304347826,1.3
3038,crime_other_total_per_1000pop_plus_50m_buffer,0.530503979,0.53
3039,crime_other_total_per_1000pop_plus_50m_buffer,1.639344262,1.64
3040,crime_other_total_per_1000pop_plus_50m_buffer,6.376456162,6.38
3041,crime_other_total_per_1000pop_plus_50m_buffer,2.068965517,2.07
3042,crime_other_total_per_1000pop_plus_50m_buffer,1500,1500
3043,crime_other_total_per_1000pop_plus_50m_buffer,0.888395336,0.89
3044,crime_other_total_per_1000pop_plus_50m_buffer,1.120448179,1.12
3045,crime_other_total_per_1000pop_plus_50m_buffer,3.74862183,3.75
3046,crime_other_total_per_1000pop_plus_50m_buffer,1.275510204,1.28
3047,crime_other_total_per_1000pop_plus_50m_buffer,10.46811648,10.47
3048,crime_other_total_per_1000pop_plus_50m_buffer,1.275917065,1.28
3049,crime_other_total_per_1000pop_plus_50m_buffer,0.754005655,0.75
3050,crime_other_total_per_1000pop_plus_50m_buffer,60.08583691,60.09
3051,crime_other_total_per_1000pop_plus_50m_buffer,43.75,43.75
3052,crime_other_total_per_1000pop_plus_50m_buffer,2.106969206,2.11
3053,crime_other_total_per_1000pop_plus_50m_buffer,2.333931777,2.33
3054,crime_other_total_per_1000pop_plus_50m_buffer,5.441176471,5.44
3055,crime_other_total_per_1000pop_plus_50m_buffer,5.380756954,5.38
3056,crime_other_total_per_1000pop_plus_50m_buffer,1.646090535,1.65
3057,crime_other_total_per_1000pop_plus_50m_buffer,1480,1480
3058,crime_other_total_per_1000pop_plus_50m_buffer,2.374893978,2.37
3059,crime_other_total_per_1000pop_plus_50m_buffer,1.092896175,1.09
3060,crime_other_total_per_1000pop_plus_50m_buffer,1.052895463,1.05
3061,crime_other_total_per_1000pop_plus_50m_buffer,2.272727273,2.27
3062,crime_other_total_per_1000pop_plus_50m_buffer,0.37593985,0.38
3063,crime_other_total_per_1000pop_plus_50m_buffer,2.189141856,2.19
3064,crime_other_total_per_1000pop_plus_50m_buffer,109.0909091,109.09
3065,crime_other_total_per_1000pop_plus_50m_buffer,4.699181203,4.7
3066,crime_other_total_per_1000pop_plus_50m_buffer,1.25588697,1.26
3067,crime_other_total_per_1000pop_plus_50m_buffer,42.41103849,42.41
3068,crime_other_total_per_1000pop_plus_50m_buffer,44.10774411,44.11
3069,crime_other_total_per_1000pop_plus_50m_buffer,1.985111663,1.99
3070,crime_other_total_per_1000pop_plus_50m_buffer,0.382958353,0.38
3071,crime_other_total_per_1000pop_plus_50m_buffer,0.856531049,0.86
3072,crime_other_total_per_1000pop_plus_50m_buffer,0.330033003,0.33
3073,crime_other_total_per_1000pop_plus_50m_buffer,0.691443388,0.69
3074,crime_other_total_per_1000pop_plus_50m_buffer,0.696864111,0.7
3075,crime_other_total_per_1000pop_plus_50m_buffer,0.772200772,0.77
3076,crime_other_total_per_1000pop_plus_50m_buffer,0,0
3077,crime_other_total_per_1000pop_plus_50m_buffer,13.35707925,13.36
3078,crime_other_total_per_1000pop_plus_50m_buffer,0.405679513,0.41
3079,crime_other_total_per_1000pop_plus_50m_buffer,0.954158888,0.95
3080,crime_other_total_per_1000pop_plus_50m_buffer,0.896057348,0.9
3081,crime_other_total_per_1000pop_plus_50m_buffer,1.562969642,1.56
3082,crime_other_total_per_1000pop_plus_50m_buffer,0.93731693,0.94
3083,crime_other_total_per_1000pop_plus_50m_buffer,0.462962963,0.46
3084,crime_other_total_per_1000pop_plus_50m_buffer,60,60
3085,crime_other_total_per_1000pop_plus_50m_buffer,1.326259947,1.33
3086,crime_other_total_per_1000pop_plus_50m_buffer,1.749781277,1.75
3087,crime_other_total_per_1000pop_plus_50m_buffer,4.869976359,4.87
3088,crime_other_total_per_1000pop_plus_50m_buffer,2.032176122,2.03
3089,crime_other_total_per_1000pop_plus_50m_buffer,1.918465228,1.92
3090,crime_other_total_per_1000pop_plus_50m_buffer,1.801801802,1.8
3091,crime_other_total_per_1000pop_plus_50m_buffer,1.634150409,1.63
3092,crime_other_total_per_1000pop_plus_50m_buffer,4.026845638,4.03
3093,crime_other_total_per_1000pop_plus_50m_buffer,3.164556962,3.16
3094,crime_other_total_per_1000pop_plus_50m_buffer,2.425578831,2.43
3095,crime_other_total_per_1000pop_plus_50m_buffer,1.656113005,1.66
3097,crime_other_total_per_1000pop_plus_50m_buffer,0.687285223,0.69
3098,crime_other_total_per_1000pop_plus_50m_buffer,3.198294243,3.2
3099,crime_other_total_per_1000pop_plus_50m_buffer,0.330033003,0.33
3100,crime_other_total_per_1000pop_plus_50m_buffer,0.941176471,0.94
3101,crime_other_total_per_1000pop_plus_50m_buffer,8.702119747,8.7
3102,crime_other_total_per_1000pop_plus_50m_buffer,1.212121212,1.21
3103,crime_other_total_per_1000pop_plus_50m_buffer,1.639344262,1.64
3104,crime_other_total_per_1000pop_plus_50m_buffer,23.04913295,23.05
3105,crime_other_total_per_1000pop_plus_50m_buffer,6.474820144,6.47
3106,crime_other_total_per_1000pop_plus_50m_buffer,1.081081081,1.08
3107,crime_other_total_per_1000pop_plus_50m_buffer,1.236329054,1.24
3108,crime_other_total_per_1000pop_plus_50m_buffer,1.555814858,1.56
3109,crime_other_total_per_1000pop_plus_50m_buffer,1.761639403,1.76
3110,crime_other_total_per_1000pop_plus_50m_buffer,0,0
3111,crime_other_total_per_1000pop_plus_50m_buffer,11.05288232,11.05
3112,crime_other_total_per_1000pop_plus_50m_buffer,15.6996587,15.7
3113,crime_other_total_per_1000pop_plus_50m_buffer,2.135231317,2.14
3114,crime_other_total_per_1000pop_plus_50m_buffer,2.925045704,2.93
3115,crime_other_total_per_1000pop_plus_50m_buffer,5.561861521,5.56
3116,crime_other_total_per_1000pop_plus_50m_buffer,5.211726384,5.21
3117,crime_other_total_per_1000pop_plus_50m_buffer,4.899387577,4.9
0,crime_total_per_1000pop_plus_50m_buffer,42.23282602,42.23
3001,crime_total_per_1000pop_plus_50m_buffer,336.5079365,336.51
3002,crime_total_per_1000pop_plus_50m_buffer,39.2788152,39.28
3003,crime_total_per_1000pop_plus_50m_buffer,35.0069735,35.01
3004,crime_total_per_1000pop_plus_50m_buffer,69.72240155,69.72
3005,crime_total_per_1000pop_plus_50m_buffer,16.61676647,16.62
3006,crime_total_per_1000pop_plus_50m_buffer,0,0
3007,crime_total_per_1000pop_plus_50m_buffer,47.89272031,47.89
3008,crime_total_per_1000pop_plus_50m_buffer,29.79214781,29.79
3009,crime_total_per_1000pop_plus_50m_buffer,117.5597692,117.56
3010,crime_total_per_1000pop_plus_50m_buffer,30.64809207,30.65
3011,crime_total_per_1000pop_plus_50m_buffer,25.84884995,25.85
3012,crime_total_per_1000pop_plus_50m_buffer,36.02339181,36.02
3013,crime_total_per_1000pop_plus_50m_buffer,88.16730875,88.17
3014,crime_total_per_1000pop_plus_50m_buffer,11.61665053,11.62
3015,crime_total_per_1000pop_plus_50m_buffer,55.07584597,55.08
3016,crime_total_per_1000pop_plus_50m_buffer,18.93719807,18.94
3017,crime_total_per_1000pop_plus_50m_buffer,16.67947733,16.68
3018,crime_total_per_1000pop_plus_50m_buffer,29.09090909,29.09
3019,crime_total_per_1000pop_plus_50m_buffer,13200,13200
3020,crime_total_per_1000pop_plus_50m_buffer,59.49642524,59.5
3021,crime_total_per_1000pop_plus_50m_buffer,19.64146532,19.64
3022,crime_total_per_1000pop_plus_50m_buffer,98.44851904,98.45
3023,crime_total_per_1000pop_plus_50m_buffer,80.34557235,80.35
3024,crime_total_per_1000pop_plus_50m_buffer,214.3305111,214.33
3025,crime_total_per_1000pop_plus_50m_buffer,19.17691981,19.18
3026,crime_total_per_1000pop_plus_50m_buffer,21.42114385,21.42
3027,crime_total_per_1000pop_plus_50m_buffer,17.39130435,17.39
3028,crime_total_per_1000pop_plus_50m_buffer,148.8337096,148.83
3029,crime_total_per_1000pop_plus_50m_buffer,46.875,46.88
3030,crime_total_per_1000pop_plus_50m_buffer,13150,13150
3031,crime_total_per_1000pop_plus_50m_buffer,16.15720524,16.16
3032,crime_total_per_1000pop_plus_50m_buffer,25.05077861,25.05
3033,crime_total_per_1000pop_plus_50m_buffer,14.17322835,14.17
3034,crime_total_per_1000pop_plus_50m_buffer,22.48858447,22.49
3035,crime_total_per_1000pop_plus_50m_buffer,43.3473811,43.35
3036,crime_total_per_1000pop_plus_50m_buffer,13.70558376,13.71
3037,crime_total_per_1000pop_plus_50m_buffer,13.91304348,13.91
3038,crime_total_per_1000pop_plus_50m_buffer,13.26259947,13.26
3039,crime_total_per_1000pop_plus_50m_buffer,36.39344262,36.39
3040,crime_total_per_1000pop_plus_50m_buffer,60.69895769,60.7
3041,crime_total_per_1000pop_plus_50m_buffer,44.65517241,44.66
3042,crime_total_per_1000pop_plus_50m_buffer,15000,15000
3043,crime_total_per_1000pop_plus_50m_buffer,16.49083842,16.49
3044,crime_total_per_1000pop_plus_50m_buffer,22.75910364,22.76
3045,crime_total_per_1000pop_plus_50m_buffer,92.17199559,92.17
3046,crime_total_per_1000pop_plus_50m_buffer,20.15306122,20.15
3047,crime_total_per_1000pop_plus_50m_buffer,74.60375968,74.6
3048,crime_total_per_1000pop_plus_50m_buffer,28.8676236,28.87
3049,crime_total_per_1000pop_plus_50m_buffer,19.79264844,19.79
3050,crime_total_per_1000pop_plus_50m_buffer,291.8454936,291.85
3051,crime_total_per_1000pop_plus_50m_buffer,887.5,887.5
3052,crime_total_per_1000pop_plus_50m_buffer,25.44570502,25.45
3053,crime_total_per_1000pop_plus_50m_buffer,24.23698384,24.24
3054,crime_total_per_1000pop_plus_50m_buffer,73.67647059,73.68
3055,crime_total_per_1000pop_plus_50m_buffer,75.87779298,75.88
3056,crime_total_per_1000pop_plus_50m_buffer,24.22104644,24.22
3057,crime_total_per_1000pop_plus_50m_buffer,6260,6260
3058,crime_total_per_1000pop_plus_50m_buffer,42.91772689,42.92
3059,crime_total_per_1000pop_plus_50m_buffer,36.97632058,36.98
3060,crime_total_per_1000pop_plus_50m_buffer,24.61769867,24.62
3061,crime_total_per_1000pop_plus_50m_buffer,26.66083916,26.66
3062,crime_total_per_1000pop_plus_50m_buffer,10.15037594,10.15
3063,crime_total_per_1000pop_plus_50m_buffer,35.28896673,35.29
3064,crime_total_per_1000pop_plus_50m_buffer,545.4545455,545.45
3065,crime_total_per_1000pop_plus_50m_buffer,55.53577786,55.54
3066,crime_total_per_1000pop_plus_50m_buffer,19.1522763,19.15
3067,crime_total_per_1000pop_plus_50m_buffer,242.4110385,242.41
3068,crime_total_per_1000pop_plus_50m_buffer,352.6936027,352.69
3069,crime_total_per_1000pop_plus_50m_buffer,31.26550868,31.27
3070,crime_total_per_1000pop_plus_50m_buffer,18.57348013,18.57
3071,crime_total_per_1000pop_plus_50m_buffer,14.56102784,14.56
3072,crime_total_per_1000pop_plus_50m_buffer,11.88118812,11.88
3073,crime_total_per_1000pop_plus_50m_buffer,14.86603284,14.87
3074,crime_total_per_1000pop_plus_50m_buffer,21.2543554,21.25
3075,crime_total_per_1000pop_plus_50m_buffer,14.67181467,14.67
3076,crime_total_per_1000pop_plus_50m_buffer,NA,NA
3077,crime_total_per_1000pop_plus_50m_buffer,84.77292965,84.77
3078,crime_total_per_1000pop_plus_50m_buffer,17.24137931,17.24
3079,crime_total_per_1000pop_plus_50m_buffer,19.41505912,19.42
3080,crime_total_per_1000pop_plus_50m_buffer,18.72759857,18.73
3081,crime_total_per_1000pop_plus_50m_buffer,18.87586414,18.88
3082,crime_total_per_1000pop_plus_50m_buffer,28.23667252,28.24
3083,crime_total_per_1000pop_plus_50m_buffer,24.22839506,24.23
3084,crime_total_per_1000pop_plus_50m_buffer,980,980
3085,crime_total_per_1000pop_plus_50m_buffer,22.63483643,22.63
3086,crime_total_per_1000pop_plus_50m_buffer,16.09798775,16.1
3087,crime_total_per_1000pop_plus_50m_buffer,74.04255319,74.04
3088,crime_total_per_1000pop_plus_50m_buffer,29.9745978,29.97
3089,crime_total_per_1000pop_plus_50m_buffer,46.52278177,46.52
3090,crime_total_per_1000pop_plus_50m_buffer,23.91482391,23.91
3091,crime_total_per_1000pop_plus_50m_buffer,29.48140737,29.48
3092,crime_total_per_1000pop_plus_50m_buffer,46.53243848,46.53
3093,crime_total_per_1000pop_plus_50m_buffer,31.32911392,31.33
3094,crime_total_per_1000pop_plus_50m_buffer,15.65600882,15.66
3095,crime_total_per_1000pop_plus_50m_buffer,25.52362396,25.52
3097,crime_total_per_1000pop_plus_50m_buffer,14.7766323,14.78
3098,crime_total_per_1000pop_plus_50m_buffer,26.86567164,26.87
3099,crime_total_per_1000pop_plus_50m_buffer,14.85148515,14.85
3100,crime_total_per_1000pop_plus_50m_buffer,15.73856209,15.74
3101,crime_total_per_1000pop_plus_50m_buffer,77.57530681,77.58
3102,crime_total_per_1000pop_plus_50m_buffer,27.87878788,27.88
3103,crime_total_per_1000pop_plus_50m_buffer,23.49726776,23.5
3104,crime_total_per_1000pop_plus_50m_buffer,220.8815029,220.88
3105,crime_total_per_1000pop_plus_50m_buffer,137.7697842,137.77
3106,crime_total_per_1000pop_plus_50m_buffer,21.12612613,21.13
3107,crime_total_per_1000pop_plus_50m_buffer,23.9657632,23.97
3108,crime_total_per_1000pop_plus_50m_buffer,24.42629327,24.43
3109,crime_total_per_1000pop_plus_50m_buffer,29.76811073,29.77
3110,crime_total_per_1000pop_plus_50m_buffer,NA,NA
3111,crime_total_per_1000pop_plus_50m_buffer,111.7675083,111.77
3112,crime_total_per_1000pop_plus_50m_buffer,194.2662116,194.27
3113,crime_total_per_1000pop_plus_50m_buffer,20.28469751,20.28
3114,crime_total_per_1000pop_plus_50m_buffer,53.3820841,53.38
3115,crime_total_per_1000pop_plus_50m_buffer,86.94665153,86.95
3116,crime_total_per_1000pop_plus_50m_buffer,82.08469055,82.08
3117,crime_total_per_1000pop_plus_50m_buffer,49.34383202,49.34
0,walkscore_mean,32.77221968,32.77
3001,walkscore_mean,12.765625,12.77
3002,walkscore_mean,36.78,36.78
3003,walkscore_mean,35.54,35.54
3004,walkscore_mean,51.56,51.56
3005,walkscore_mean,28.96,28.96
3006,walkscore_mean,63.4,63.4
3007,walkscore_mean,33.79,33.79
3008,walkscore_mean,26.12,26.12
3009,walkscore_mean,57.27,57.27
3010,walkscore_mean,33.32,33.32
3011,walkscore_mean,49.8,49.8
3012,walkscore_mean,26.23,26.23
3013,walkscore_mean,24.41,24.41
3014,walkscore_mean,18.45,18.45
3015,walkscore_mean,27.77,27.77
3016,walkscore_mean,19.53,19.53
3017,walkscore_mean,29.6,29.6
3018,walkscore_mean,26.23,26.23
3019,walkscore_mean,26.16666667,26.17
3020,walkscore_mean,48.08,48.08
3021,walkscore_mean,5.36,5.36
3022,walkscore_mean,24.84,24.84
3023,walkscore_mean,21.68,21.68
3024,walkscore_mean,68.97,68.97
3025,walkscore_mean,47.68,47.68
3026,walkscore_mean,21.34,21.34
3027,walkscore_mean,49.34,49.34
3028,walkscore_mean,37.84,37.84
3029,walkscore_mean,51.62,51.62
3030,walkscore_mean,20.48314607,20.48
3031,walkscore_mean,6.19,6.19
3032,walkscore_mean,37.6,37.6
3033,walkscore_mean,0.24,0.24
3034,walkscore_mean,21.04,21.04
3035,walkscore_mean,24.71,24.71
3036,walkscore_mean,10.48,10.48
3037,walkscore_mean,2.13,2.13
